customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,MonthlyCharges,TotalCharges,Churn
CUST1807,Male,0,Yes,No,18,Month-to-month,Electronic check,Fiber optic,No,Yes,34.34,566.81,No
CUST1808,Female,0,Yes,No,0,Month-to-month,Credit card,DSL,No,No,89.62,29.74,No
CUST1809,Male,0,Yes,No,39,One year,Bank transfer,DSL,No,No,88.61,3576.86,Yes
CUST1810,Male,0,No,Yes,31,One year,Bank transfer,Fiber optic,No,No,64.85,2025.97,Yes
CUST1811,Male,0,Yes,No,21,Month-to-month,Credit card,Fiber optic,Yes,Yes,31.79,578.65,No
CUST1812,Male,0,Yes,No,65,Month-to-month,Mailed check,DSL,Yes,No,50.11,3240.86,No
CUST1813,Female,0,No,Yes,39,Month-to-month,Mailed check,No,No,No,50.65,2084.09,No
CUST1814,Female,0,Yes,Yes,37,Month-to-month,Mailed check,No,Yes,No,89.44,3298.93,Yes
CUST1815,Male,1,No,Yes,47,Month-to-month,Mailed check,Fiber optic,No,No,29.6,1457.55,No
CUST1816,Male,0,Yes,Yes,54,Month-to-month,Credit card,No,No,No,102.57,5490.95,Yes
CUST1817,Male,0,No,No,54,Two year,Electronic check,DSL,No,No,95.62,5145.7,No
CUST1818,Female,0,No,No,50,Two year,Bank transfer,DSL,No,No,37.0,1839.21,No
CUST1819,Male,0,Yes,No,59,Month-to-month,Bank transfer,DSL,No,Yes,91.35,5487.2,Yes
CUST1820,Male,0,Yes,No,7,Month-to-month,Mailed check,Fiber optic,Yes,Yes,86.19,588.03,Yes
CUST1821,Female,0,Yes,No,67,Month-to-month,Credit card,No,No,Yes,94.31,6224.5,Yes
CUST1822,Female,0,No,No,71,Two year,Electronic check,Fiber optic,Yes,No,37.27,2765.27,No
CUST1823,Male,0,Yes,No,8,Month-to-month,Electronic check,No,No,No,34.07,283.93,Yes
CUST1824,Female,0,Yes,Yes,1,Month-to-month,Bank transfer,Fiber optic,No,No,42.12,74.85,Yes
CUST1825,Female,0,Yes,No,69,One year,Mailed check,Fiber optic,No,No,55.32,3736.74,No
CUST1826,Male,0,Yes,No,58,Month-to-month,Bank transfer,Fiber optic,No,No,98.95,5751.99,Yes
CUST1827,Female,1,No,Yes,18,Month-to-month,Bank transfer,DSL,No,No,93.27,1679.81,Yes
CUST1828,Male,0,No,No,27,Month-to-month,Electronic check,DSL,No,Yes,112.4,2986.49,Yes
CUST1829,Female,0,Yes,No,71,Month-to-month,Credit card,Fiber optic,No,Yes,23.98,1735.98,Yes
CUST1830,Male,1,Yes,No,13,Month-to-month,Electronic check,Fiber optic,No,No,19.18,164.02,Yes
CUST1831,Male,0,No,No,23,Month-to-month,Bank transfer,Fiber optic,No,No,89.31,2005.46,Yes
CUST1832,Male,0,No,No,43,Month-to-month,Mailed check,Fiber optic,No,No,46.49,2059.67,Yes
CUST1833,Female,0,Yes,No,55,Month-to-month,Mailed check,DSL,Yes,No,52.08,2828.11,No
CUST1834,Male,0,Yes,No,50,One year,Credit card,Fiber optic,Yes,No,73.77,3663.83,No
CUST1835,Female,0,Yes,No,31,Month-to-month,Credit card,Fiber optic,Yes,No,28.45,886.45,Yes
CUST1836,Male,0,No,No,49,Month-to-month,Credit card,Fiber optic,Yes,No,83.55,4075.35,No
CUST1837,Male,0,Yes,No,40,One year,Bank transfer,No,No,Yes,51.17,2081.34,No
CUST1838,Female,1,No,No,65,One year,Bank transfer,Fiber optic,No,No,82.54,5373.9,No
CUST1839,Male,0,No,No,24,Two year,Credit card,Fiber optic,No,No,103.07,2398.35,No
CUST1840,Male,0,No,No,60,Month-to-month,Mailed check,No,No,No,35.45,2090.26,Yes
CUST1841,Female,0,Yes,Yes,65,Month-to-month,Mailed check,No,No,Yes,112.95,7299.6,No
CUST1842,Male,0,Yes,Yes,41,One year,Mailed check,No,No,No,72.13,2934.16,No
CUST1843,Male,0,Yes,Yes,64,One year,Bank transfer,DSL,No,No,112.14,7182.56,No
CUST1844,Male,1,Yes,No,35,Month-to-month,Electronic check,DSL,No,No,39.19,1386.96,Yes
CUST1845,Male,0,No,Yes,8,Two year,Mailed check,DSL,No,Yes,79.67,518.96,Yes
CUST1846,Female,0,No,Yes,35,Month-to-month,Mailed check,DSL,No,Yes,59.2,2123.25,No
CUST1847,Female,0,No,No,37,Two year,Mailed check,No,No,No,96.97,3583.35,No
CUST1848,Male,1,No,No,32,Two year,Credit card,Fiber optic,No,No,79.8,2497.58,No
CUST1849,Female,0,Yes,No,41,One year,Bank transfer,DSL,Yes,Yes,68.44,2853.66,No
CUST1850,Male,0,Yes,Yes,60,Two year,Credit card,DSL,No,No,111.12,6561.92,No
CUST1851,Female,0,Yes,No,45,One year,Credit card,DSL,No,Yes,56.47,2462.36,No
CUST1852,Male,1,No,No,60,Month-to-month,Electronic check,Fiber optic,No,No,40.44,2532.86,No
CUST1853,Male,1,No,No,17,Month-to-month,Credit card,Fiber optic,No,No,80.03,1367.83,Yes
CUST1854,Male,1,No,No,69,Month-to-month,Electronic check,No,No,No,81.65,5596.99,Yes
CUST1855,Male,0,Yes,No,14,Month-to-month,Credit card,No,No,No,62.79,884.48,No
CUST1856,Male,0,Yes,Yes,47,One year,Mailed check,DSL,No,No,67.63,3169.53,No
CUST1857,Male,0,No,Yes,71,Month-to-month,Bank transfer,DSL,No,No,115.87,8228.56,No
CUST1858,Female,1,Yes,Yes,12,Month-to-month,Credit card,DSL,No,No,92.73,1137.22,Yes
CUST1859,Male,0,No,No,42,One year,Electronic check,Fiber optic,No,No,29.28,1219.86,No
CUST1860,Female,0,No,No,59,Two year,Bank transfer,No,Yes,No,39.64,2356.49,No
CUST1861,Male,0,No,No,56,Month-to-month,Electronic check,Fiber optic,No,No,117.51,6572.66,Yes
CUST1862,Female,0,Yes,Yes,70,Month-to-month,Mailed check,Fiber optic,Yes,Yes,92.1,6405.96,Yes
CUST1863,Female,0,Yes,No,16,Month-to-month,Credit card,Fiber optic,No,Yes,111.33,1725.98,Yes
CUST1864,Female,1,Yes,No,49,One year,Bank transfer,DSL,No,No,48.99,2466.46,No
CUST1865,Male,1,Yes,No,31,Month-to-month,Mailed check,DSL,Yes,No,93.67,2936.14,Yes
CUST1866,Male,0,Yes,No,21,One year,Credit card,Fiber optic,No,Yes,90.83,1959.28,No
CUST1867,Female,0,No,Yes,54,Month-to-month,Credit card,Fiber optic,No,No,48.06,2595.43,No
CUST1868,Male,0,No,No,56,Month-to-month,Electronic check,DSL,Yes,No,74.18,4165.36,Yes
CUST1869,Female,0,Yes,No,12,Two year,Electronic check,Fiber optic,Yes,No,82.0,975.08,No
CUST1870,Male,0,Yes,Yes,46,Month-to-month,Mailed check,No,No,Yes,67.08,3143.55,No
CUST1871,Female,0,Yes,Yes,61,Month-to-month,Electronic check,Fiber optic,No,No,102.37,6227.33,Yes
CUST1872,Female,0,Yes,No,53,Month-to-month,Mailed check,Fiber optic,No,No,102.95,5407.15,Yes
CUST1873,Male,1,No,No,28,Month-to-month,Mailed check,Fiber optic,No,No,104.76,2959.34,Yes
CUST1874,Female,0,Yes,No,21,Month-to-month,Mailed check,Fiber optic,No,Yes,99.95,2091.34,Yes
CUST1875,Male,0,Yes,Yes,64,Month-to-month,Electronic check,Fiber optic,No,No,67.78,4350.42,Yes
CUST1876,Female,0,Yes,No,28,Month-to-month,Bank transfer,No,No,No,56.91,1629.04,Yes
CUST1877,Female,0,No,No,47,Month-to-month,Mailed check,DSL,No,No,102.8,4802.64,No
CUST1878,Male,0,No,No,4,One year,Bank transfer,Fiber optic,No,No,68.0,261.05,Yes
CUST1879,Male,0,Yes,No,34,One year,Credit card,DSL,No,No,43.13,1450.9,No
CUST1880,Male,0,No,Yes,70,Month-to-month,Electronic check,DSL,No,No,69.75,4946.84,Yes
CUST1881,Female,1,No,No,45,One year,Electronic check,Fiber optic,No,Yes,32.47,1461.87,No
CUST1882,Male,0,No,No,34,Month-to-month,Bank transfer,No,No,No,88.55,3018.52,No
CUST1883,Female,0,Yes,No,44,Month-to-month,Credit card,Fiber optic,Yes,Yes,52.26,2241.62,Yes
CUST1884,Female,0,No,No,12,Month-to-month,Credit card,DSL,No,Yes,44.59,571.62,No
CUST1885,Male,0,No,No,9,Month-to-month,Mailed check,DSL,No,No,115.56,1061.45,Yes
CUST1886,Male,0,No,No,65,Month-to-month,Electronic check,Fiber optic,No,No,97.24,6278.84,No
CUST1887,Female,0,No,No,69,Month-to-month,Credit card,DSL,No,No,98.28,6877.47,Yes
CUST1888,Female,0,No,No,71,One year,Credit card,DSL,No,No,81.62,5811.88,Yes
CUST1889,Male,1,Yes,No,24,Two year,Mailed check,Fiber optic,No,No,103.6,2455.22,No
CUST1890,Male,0,No,No,43,Month-to-month,Mailed check,DSL,No,Yes,95.43,4103.35,Yes
CUST1891,Male,0,No,No,59,One year,Bank transfer,Fiber optic,Yes,Yes,79.07,4646.7,No
CUST1892,Male,0,No,No,46,Two year,Electronic check,No,No,Yes,116.03,5414.57,No
CUST1893,Male,0,Yes,Yes,39,One year,Credit card,DSL,No,No,37.54,1510.72,Yes
CUST1894,Female,0,No,No,6,Month-to-month,Bank transfer,Fiber optic,No,Yes,114.22,708.02,Yes
CUST1895,Female,0,No,Yes,45,Month-to-month,Electronic check,Fiber optic,No,No,58.95,2738.59,No
CUST1896,Female,0,Yes,No,22,Month-to-month,Bank transfer,Fiber optic,No,No,71.9,1529.89,Yes
CUST1897,Female,0,No,No,45,Month-to-month,Electronic check,Fiber optic,Yes,Yes,30.52,1412.19,Yes
CUST1898,Male,0,No,No,12,One year,Electronic check,DSL,No,Yes,73.09,904.44,Yes
CUST1899,Male,0,No,No,20,Month-to-month,Credit card,No,Yes,No,80.34,1595.28,Yes
CUST1900,Male,0,Yes,No,0,Month-to-month,Electronic check,Fiber optic,No,No,119.77,0.0,Yes
CUST1901,Female,0,Yes,No,18,One year,Mailed check,DSL,No,No,117.47,2160.62,No
CUST1902,Female,0,No,Yes,59,One year,Credit card,DSL,No,No,116.57,6920.12,No
CUST1903,Male,0,Yes,No,32,Month-to-month,Mailed check,DSL,No,No,53.54,1642.17,No
CUST1904,Male,0,No,Yes,3,One year,Bank transfer,DSL,No,No,119.11,448.15,Yes
CUST1905,Female,0,No,No,2,Month-to-month,Bank transfer,Fiber optic,Yes,No,64.46,186.06,Yes
CUST1906,Female,1,No,No,51,Month-to-month,Electronic check,DSL,No,No,104.89,,Yes
CUST1907,Male,0,Yes,No,27,Month-to-month,Electronic check,DSL,Yes,No,40.06,1042.06,No
CUST1908,Male,0,No,Yes,69,One year,Mailed check,Fiber optic,Yes,No,69.59,4857.23,No
CUST1909,Female,0,Yes,Yes,69,Two year,Mailed check,DSL,Yes,No,116.53,8065.39,No
CUST1910,Male,0,Yes,No,54,Month-to-month,Mailed check,Fiber optic,No,No,114.6,6224.22,Yes
CUST1911,Male,1,Yes,No,56,Month-to-month,Bank transfer,Fiber optic,No,Yes,87.74,4941.98,Yes
CUST1912,Male,1,Yes,No,15,Month-to-month,Mailed check,DSL,No,No,99.38,1551.43,No
CUST1913,Female,0,No,No,23,Month-to-month,Credit card,Fiber optic,No,No,36.0,870.8,Yes
CUST1914,Female,0,No,No,68,Month-to-month,Credit card,Fiber optic,Yes,No,91.61,6202.79,No
CUST1915,Female,0,Yes,Yes,40,Month-to-month,Bank transfer,Fiber optic,No,Yes,81.04,3211.98,Yes
CUST1916,Female,1,No,No,46,Two year,Mailed check,DSL,Yes,No,27.34,1275.44,No
CUST1917,Female,0,Yes,No,68,One year,Mailed check,Fiber optic,No,Yes,29.54,2123.21,No
CUST1918,Female,0,No,Yes,30,Month-to-month,Electronic check,No,Yes,Yes,29.06,864.31,No
CUST1919,Female,0,No,No,29,Month-to-month,Credit card,Fiber optic,No,No,91.88,2682.68,Yes
CUST1920,Male,0,No,Yes,17,Month-to-month,Bank transfer,DSL,No,No,32.45,596.38,No
CUST1921,Male,0,Yes,No,43,Month-to-month,Mailed check,Fiber optic,No,No,65.71,2804.57,Yes
CUST1922,Male,0,No,Yes,26,Two year,Electronic check,Fiber optic,No,No,54.41,1454.53,No
CUST1923,Male,0,Yes,No,25,Two year,Bank transfer,Fiber optic,No,No,74.15,1854.45,No
CUST1924,Male,0,No,Yes,59,Month-to-month,Bank transfer,Fiber optic,Yes,No,90.06,5376.03,No
CUST1925,Male,0,Yes,No,17,Month-to-month,Credit card,Fiber optic,No,No,87.84,1446.05,No
CUST1926,Male,0,No,No,55,Two year,Mailed check,No,No,Yes,70.58,3997.59,No
CUST1927,Female,0,No,No,30,Month-to-month,Bank transfer,Fiber optic,Yes,No,65.36,1945.18,No
CUST1928,Female,0,No,No,58,One year,Electronic check,Fiber optic,No,No,58.58,3423.71,No
CUST1929,Male,0,Yes,No,1,Month-to-month,Electronic check,DSL,Yes,No,105.91,106.15,Yes
CUST1930,Male,0,No,Yes,38,One year,Bank transfer,No,No,No,51.75,1912.57,No
CUST1931,Female,0,Yes,No,60,Month-to-month,Electronic check,No,Yes,No,44.46,2709.26,Yes
CUST1932,Male,0,No,Yes,62,Two year,Bank transfer,DSL,No,Yes,93.82,5803.62,No
CUST1933,Male,0,Yes,No,17,One year,Electronic check,Fiber optic,No,No,54.7,956.19,No
CUST1934,Female,0,Yes,No,16,Month-to-month,Bank transfer,DSL,Yes,Yes,104.39,1629.98,No
CUST1935,Male,0,No,No,38,One year,Bank transfer,Fiber optic,No,Yes,51.44,1941.73,No
CUST1936,Female,0,Yes,No,70,Two year,Bank transfer,Fiber optic,No,No,89.6,6257.28,No
CUST1937,Male,0,Yes,Yes,53,Month-to-month,Electronic check,DSL,No,No,22.6,1225.33,Yes
CUST1938,Female,0,Yes,Yes,34,Month-to-month,Bank transfer,No,No,Yes,57.33,1964.61,No
CUST1939,Female,0,Yes,Yes,10,Month-to-month,Credit card,DSL,No,No,53.01,521.27,Yes
CUST1940,Female,0,No,No,60,Month-to-month,Bank transfer,No,No,No,101.3,6059.5,No
CUST1941,Male,0,No,Yes,43,Month-to-month,Mailed check,Fiber optic,Yes,No,116.64,5031.27,Yes
CUST1942,Female,0,Yes,Yes,67,One year,Mailed check,DSL,Yes,No,65.01,4365.56,No
CUST1943,Male,0,Yes,No,24,Month-to-month,Credit card,DSL,No,No,102.13,2457.57,Yes
CUST1944,Male,0,Yes,No,47,Two year,Bank transfer,DSL,Yes,No,89.37,4298.86,No
CUST1945,Male,0,Yes,No,31,Month-to-month,Mailed check,Fiber optic,No,No,116.67,3644.37,Yes
CUST1946,Male,0,No,No,3,Month-to-month,Bank transfer,Fiber optic,No,No,100.73,398.39,No
CUST1947,Female,0,No,Yes,37,Month-to-month,Mailed check,DSL,No,No,25.9,954.82,No
CUST1948,Female,0,Yes,No,62,Month-to-month,Electronic check,DSL,Yes,No,90.75,5624.08,No
CUST1949,Male,0,Yes,No,46,Month-to-month,Electronic check,DSL,No,Yes,72.62,3315.25,No
CUST1950,Male,0,Yes,Yes,0,Month-to-month,Credit card,Fiber optic,No,Yes,19.68,15.1,Yes
CUST1951,Female,0,No,Yes,2,Month-to-month,Credit card,Fiber optic,Yes,No,43.63,70.98,Yes
CUST1952,Male,0,No,No,61,One year,Bank transfer,DSL,No,No,112.02,6809.81,No
CUST1953,Female,0,Yes,No,63,One year,Credit card,Fiber optic,No,No,112.46,6989.96,No
CUST1954,Male,1,Yes,Yes,16,Month-to-month,Bank transfer,DSL,Yes,No,99.48,1664.97,No
CUST1955,Male,1,No,No,61,One year,Electronic check,No,No,No,118.14,7187.38,No
CUST1956,Female,0,No,No,34,One year,Electronic check,No,Yes,No,100.27,3482.93,No
CUST1957,Male,0,Yes,No,12,Month-to-month,Mailed check,Fiber optic,No,No,19.04,223.67,Yes
CUST1958,Female,0,Yes,No,34,Two year,Bank transfer,No,No,No,47.36,1642.47,Yes
CUST1959,Male,0,Yes,No,42,Two year,Electronic check,No,No,Yes,21.12,890.75,No
CUST1960,Male,0,No,No,1,Month-to-month,Electronic check,No,No,Yes,27.6,48.34,Yes
CUST1961,Male,0,Yes,No,55,Month-to-month,Bank transfer,Fiber optic,No,No,40.32,2167.15,Yes
CUST1962,Female,0,Yes,No,50,Month-to-month,Mailed check,DSL,No,No,69.36,3527.12,No
CUST1963,Male,0,No,No,53,Month-to-month,Mailed check,DSL,No,No,104.45,5517.51,Yes
CUST1964,Male,0,Yes,No,15,One year,Mailed check,DSL,Yes,Yes,105.92,1635.08,No
CUST1965,Male,0,No,No,17,Month-to-month,Mailed check,Fiber optic,Yes,Yes,80.85,1301.42,Yes
CUST1966,Male,0,Yes,No,6,One year,Electronic check,DSL,No,No,112.67,638.29,No
CUST1967,Female,0,Yes,Yes,44,One year,Bank transfer,DSL,No,No,69.01,3055.03,No
CUST1968,Female,0,No,No,35,One year,Bank transfer,Fiber optic,Yes,No,108.68,3795.62,No
CUST1969,Male,0,Yes,No,40,One year,Electronic check,DSL,Yes,No,64.31,2595.24,Yes
CUST1970,Female,0,No,No,41,Month-to-month,Electronic check,Fiber optic,No,No,46.28,1907.86,Yes
CUST1971,Male,0,No,Yes,6,Month-to-month,Electronic check,No,No,No,111.47,760.22,Yes
CUST1972,Male,0,Yes,No,14,One year,Credit card,Fiber optic,No,No,57.57,833.0,No
CUST1973,Male,0,No,No,59,Month-to-month,Bank transfer,Fiber optic,No,No,69.35,4070.02,No
CUST1974,Female,0,Yes,Yes,39,Month-to-month,Bank transfer,Fiber optic,No,No,51.54,1990.4,No
CUST1975,Female,1,No,No,36,Two year,Bank transfer,Fiber optic,No,No,85.61,3142.17,Yes
CUST1976,Female,0,Yes,Yes,65,One year,Mailed check,DSL,No,No,119.49,7690.43,No
CUST1977,Female,0,No,Yes,54,Month-to-month,Electronic check,No,Yes,Yes,20.6,1140.36,Yes
CUST1978,Female,1,Yes,No,55,One year,Electronic check,DSL,No,No,109.78,5982.11,Yes
CUST1979,Female,1,Yes,No,43,Two year,Electronic check,DSL,No,No,18.4,846.66,No
CUST1980,Female,0,No,No,56,Month-to-month,Credit card,Fiber optic,No,Yes,55.15,3066.79,Yes
CUST1981,Female,0,No,Yes,5,Month-to-month,Bank transfer,DSL,Yes,No,35.2,202.31,Yes
CUST1982,Female,0,Yes,No,31,Two year,Electronic check,Fiber optic,No,Yes,95.25,2954.61,No
CUST1983,Male,0,Yes,Yes,17,Month-to-month,Credit card,DSL,Yes,No,23.16,324.39,No
CUST1984,Female,0,No,Yes,67,Month-to-month,Electronic check,DSL,Yes,No,74.46,5020.84,No
CUST1985,Female,0,No,Yes,72,Month-to-month,Mailed check,DSL,No,Yes,48.08,3425.72,Yes
CUST1986,Female,0,Yes,No,6,One year,Bank transfer,DSL,No,No,31.63,229.87,Yes
CUST1987,Female,0,Yes,No,7,Month-to-month,Credit card,Fiber optic,No,No,96.73,627.01,Yes
CUST1988,Female,0,Yes,No,63,Month-to-month,Electronic check,No,No,No,40.18,2543.44,No
CUST1989,Female,0,No,No,6,Month-to-month,Bank transfer,Fiber optic,No,No,40.81,246.81,Yes
CUST1990,Female,0,Yes,Yes,40,Two year,Credit card,No,No,No,46.06,1812.27,No
CUST1991,Female,0,Yes,No,39,Month-to-month,Bank transfer,DSL,No,No,77.85,3105.14,Yes
CUST1992,Female,0,No,No,2,One year,Bank transfer,DSL,Yes,No,85.29,172.26,Yes
CUST1993,Female,0,Yes,No,16,Two year,Mailed check,DSL,No,Yes,19.8,295.72,No
CUST1994,Female,0,No,Yes,65,Month-to-month,Bank transfer,Fiber optic,No,No,42.67,2788.49,Yes
CUST1995,Male,0,Yes,No,51,Two year,Credit card,Fiber optic,Yes,Yes,61.96,3087.18,No
CUST1996,Male,1,Yes,No,21,Two year,Bank transfer,Fiber optic,No,No,51.86,1211.64,No
CUST1997,Female,0,Yes,No,3,Two year,Credit card,Fiber optic,No,No,108.19,270.29,No
CUST1998,Female,0,No,No,5,Month-to-month,Bank transfer,Fiber optic,No,Yes,98.35,519.34,No
CUST1999,Male,0,Yes,Yes,37,One year,Electronic check,Fiber optic,No,No,81.84,3031.14,Yes
CUST2000,Female,0,No,No,25,One year,Mailed check,No,No,Yes,52.48,1371.02,No
CUST2001,Male,0,No,Yes,10,Two year,Electronic check,DSL,Yes,No,89.47,903.6,Yes
CUST2002,Male,1,No,No,16,Month-to-month,Mailed check,Fiber optic,Yes,No,104.05,1632.89,No
CUST2003,Male,0,Yes,No,30,One year,Credit card,Fiber optic,No,No,78.67,2267.2,Yes
CUST2004,Male,0,Yes,Yes,34,Month-to-month,Mailed check,Fiber optic,No,No,98.02,3243.67,Yes
CUST2005,Male,0,Yes,No,15,Month-to-month,Bank transfer,DSL,No,No,94.41,1404.25,Yes
CUST2006,Female,0,Yes,No,17,Month-to-month,Bank transfer,Fiber optic,No,No,76.32,1365.96,No
CUST2007,Male,0,Yes,Yes,61,Two year,Electronic check,Fiber optic,No,No,49.84,2956.63,No
CUST2008,Female,0,No,No,26,Month-to-month,Mailed check,Fiber optic,No,No,94.07,2538.29,Yes
CUST2009,Female,0,Yes,Yes,34,Month-to-month,Credit card,DSL,Yes,No,39.09,1383.41,No
CUST2010,Male,0,Yes,No,44,Two year,Credit card,No,Yes,No,97.51,4223.0,No
CUST2011,Male,0,Yes,No,34,Month-to-month,Bank transfer,Fiber optic,No,No,100.06,3347.78,Yes
CUST2012,Female,1,No,No,27,One year,Credit card,Fiber optic,No,No,101.86,2701.0,No
CUST2013,Male,0,Yes,No,8,Month-to-month,Bank transfer,Fiber optic,No,No,66.24,544.88,Yes
CUST2014,Male,0,No,No,14,Month-to-month,Bank transfer,No,No,No,37.63,524.01,No
CUST2015,Female,0,Yes,No,20,One year,Bank transfer,DSL,No,Yes,28.17,558.72,No
CUST2016,Female,0,No,Yes,51,Two year,Electronic check,DSL,No,No,93.82,4759.59,No
CUST2017,Male,1,No,No,34,Month-to-month,Electronic check,Fiber optic,No,No,108.4,3694.51,Yes
CUST2018,Female,0,Yes,No,50,One year,Bank transfer,No,No,No,84.39,4261.36,No
CUST2019,Male,0,Yes,Yes,54,Month-to-month,Bank transfer,DSL,No,No,32.7,1759.39,No
CUST2020,Male,1,Yes,No,43,Month-to-month,Bank transfer,No,No,No,113.36,4841.35,No
CUST2021,Male,0,Yes,No,64,Month-to-month,Credit card,Fiber optic,Yes,No,118.89,7658.57,Yes
CUST2022,Female,1,No,No,24,Month-to-month,Bank transfer,Fiber optic,No,No,62.2,1481.73,Yes
CUST2023,Female,0,No,Yes,46,Month-to-month,Bank transfer,DSL,No,No,78.67,3646.42,No
CUST2024,Female,0,No,Yes,55,Month-to-month,Mailed check,DSL,No,Yes,97.28,5345.41,No
CUST2025,Female,0,No,Yes,37,Month-to-month,Mailed check,No,No,No,93.11,3499.32,No
CUST2026,Female,0,Yes,No,10,Month-to-month,Mailed check,No,No,No,116.71,1228.76,No
CUST2027,Male,1,Yes,Yes,66,Month-to-month,Mailed check,Fiber optic,Yes,No,29.72,2021.44,Yes
CUST2028,Male,0,No,No,14,One year,Bank transfer,No,No,Yes,77.23,1053.63,No
CUST2029,Male,0,Yes,Yes,0,Two year,Mailed check,No,Yes,Yes,88.58,0.0,No
CUST2030,Male,0,No,No,6,One year,Credit card,Fiber optic,Yes,Yes,108.79,696.43,No
CUST2031,Female,0,Yes,No,0,Month-to-month,Credit card,Fiber optic,No,Yes,107.16,0.0,Yes
CUST2032,Male,0,Yes,No,48,Two year,Mailed check,Fiber optic,No,No,117.76,5650.77,No
CUST2033,Female,1,No,Yes,72,One year,Electronic check,Fiber optic,No,No,70.23,5021.81,Yes
CUST2034,Male,0,Yes,No,28,Month-to-month,Credit card,DSL,No,No,102.74,2947.19,Yes
CUST2035,Female,0,No,Yes,25,Month-to-month,Credit card,Fiber optic,No,No,61.58,1591.52,No
CUST2036,Female,0,No,No,44,One year,Mailed check,DSL,Yes,No,61.08,2681.57,Yes
CUST2037,Male,0,No,No,70,One year,Mailed check,No,Yes,No,43.84,3036.53,No
CUST2038,Male,0,No,Yes,11,One year,Bank transfer,No,No,No,101.46,1081.58,Yes
CUST2039,Male,0,No,No,31,One year,Credit card,DSL,No,No,118.55,3681.71,No
CUST2040,Male,1,No,No,19,One year,Mailed check,DSL,No,No,44.15,858.19,No
CUST2041,Female,0,Yes,Yes,50,Two year,Mailed check,Fiber optic,No,No,23.73,1143.38,No
CUST2042,Male,0,Yes,No,35,Month-to-month,Bank transfer,Fiber optic,No,Yes,101.19,3479.41,Yes
CUST2043,Male,0,No,Yes,66,Month-to-month,Credit card,DSL,Yes,No,81.26,5367.14,No
CUST2044,Female,1,Yes,No,0,Two year,Mailed check,Fiber optic,No,No,115.89,43.23,No
CUST2045,Male,0,Yes,No,26,Month-to-month,Bank transfer,DSL,No,No,43.73,1140.67,No
CUST2046,Male,0,Yes,Yes,39,One year,Mailed check,DSL,Yes,No,25.24,971.89,Yes
CUST2047,Male,0,No,No,13,Two year,Electronic check,DSL,No,No,68.23,830.49,No
CUST2048,Male,0,No,No,68,One year,Electronic check,DSL,No,Yes,26.72,1785.26,No
CUST2049,Male,0,Yes,No,5,One year,Mailed check,No,No,No,44.7,267.42,Yes
CUST2050,Female,0,No,No,32,Month-to-month,Credit card,No,No,Yes,30.85,924.54,Yes
CUST2051,Male,0,No,No,54,Month-to-month,Electronic check,Fiber optic,Yes,No,40.86,2295.08,No
CUST2052,Male,0,No,No,18,Month-to-month,Bank transfer,Fiber optic,No,No,28.83,523.19,Yes
CUST2053,Male,1,No,No,28,One year,Mailed check,DSL,No,Yes,115.3,3149.08,No
CUST2054,Male,1,No,No,60,One year,Bank transfer,Fiber optic,Yes,No,46.41,2809.76,No
CUST2055,Male,0,Yes,No,69,One year,Electronic check,DSL,No,Yes,63.28,4388.83,Yes
CUST2056,Female,0,No,No,23,Month-to-month,Credit card,Fiber optic,Yes,Yes,109.66,2500.3,No
CUST2057,Male,0,Yes,No,22,Month-to-month,Bank transfer,No,No,No,87.09,1962.95,Yes
CUST2058,Female,0,No,No,9,Two year,Electronic check,DSL,Yes,Yes,81.04,698.37,No
CUST2059,Female,0,No,No,53,Month-to-month,Electronic check,Fiber optic,No,No,89.97,4800.01,No
CUST2060,Male,0,Yes,No,40,Month-to-month,Electronic check,DSL,No,Yes,102.54,4099.86,No
CUST2061,Male,0,Yes,No,48,One year,Bank transfer,Fiber optic,No,Yes,107.52,5146.78,No
CUST2062,Male,0,No,No,16,One year,Electronic check,DSL,No,No,83.55,1403.95,No
CUST2063,Male,0,Yes,No,55,Month-to-month,Mailed check,Fiber optic,No,No,108.78,6032.08,Yes
CUST2064,Female,0,No,Yes,44,Two year,Electronic check,DSL,No,Yes,72.61,3139.47,No
CUST2065,Male,0,Yes,No,29,Month-to-month,Mailed check,Fiber optic,No,No,46.28,1361.14,Yes
CUST2066,Male,0,Yes,No,43,Two year,Credit card,Fiber optic,No,No,107.77,4728.78,Yes
CUST2067,Male,0,No,No,54,Month-to-month,Mailed check,DSL,No,No,73.23,4022.86,Yes
CUST2068,Male,0,No,Yes,18,Month-to-month,Credit card,Fiber optic,No,Yes,110.43,1942.27,No
CUST2069,Male,0,No,Yes,28,Two year,Credit card,No,No,No,22.1,698.6,No
CUST2070,Male,0,Yes,No,1,Month-to-month,Mailed check,Fiber optic,No,No,58.55,105.05,Yes
CUST2071,Female,0,No,No,35,One year,Credit card,DSL,Yes,Yes,114.68,3961.37,No
CUST2072,Female,0,No,Yes,18,Two year,Mailed check,DSL,No,No,43.46,792.66,No
CUST2073,Male,1,No,No,6,Two year,Bank transfer,No,Yes,No,114.04,708.12,Yes
CUST2074,Male,1,No,No,25,Two year,Credit card,Fiber optic,No,No,115.3,2828.65,No
